Unnamed: 0.1,Unnamed: 0,orthofoto_id,dist_0,dist_40,dist_41,dist_42,dist_48,dist_52,dist_54,dist_55,dist_56,dist_57,dist_58,dist_59,dist_60,dist_61,dist_62,dist_63,dist_64,dist_65,dist_72,dist_83,dist_84,dist_87,dist_88,dist_92,dist_95,s2_full_id,lon,lat,cs_cdf,corine,abs_days_diff,time,ARCHIVNR,s2_download_id,in_austria,ortho_begin_date,ortho_end_date,dist_96,image_id,hr_mask_path,hr_compressed_mask_path,hr_othofoto_path,lr_s2_path,lr_harm_path,hr_harm_path,tortilla_path,low_corr,orthofoto_contains_nodata
4668,4657,4896,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.09487865109398,47.15090072849336,0.9098039215686274,5,8,2023-08-19,2023160.0,S2_U_04870,True,2023-08-11,2023-09-07,0.0,04657.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04657.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04657.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04657.tif,/data/USERS/shollend/taco/lr_s2/S2_04657.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04657.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04657.tif,/data/USERS/shollend/taco/tortilla/04657.tortilla,0.046152033398522,False
4670,4696,4939,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.112720417764676,47.12820672873377,0.9058823529411764,5,0,2023-08-19,2023370.0,S2_U_04913,True,2023-08-19,2023-08-20,0.0,04696.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04696.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04696.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04696.tif,/data/USERS/shollend/taco/lr_s2/S2_04696.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04696.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04696.tif,/data/USERS/shollend/taco/tortilla/04696.tortilla,-0.3237471428605298,True
4671,4650,4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836,0.163,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230816T100559_20230816T100802_T32TPT,11.0982817367545,47.07031389748652,0.8509803921568627,6,5,2023-08-16,2023160.0,S2_U_04863,True,2023-08-11,2023-09-07,0.0,04650.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04650.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04650.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04650.tif,/data/USERS/shollend/taco/lr_s2/S2_04650.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04650.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04650.tif,/data/USERS/shollend/taco/tortilla/04650.tortilla,0.2054504642295202,False
4674,4653,4892,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230816T100559_20230816T100802_T32TPT,11.096824537427782,47.10485116686383,0.8705882352941177,5,5,2023-08-16,2023160.0,S2_U_04866,True,2023-08-11,2023-09-07,0.0,04653.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04653.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04653.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04653.tif,/data/USERS/shollend/taco/lr_s2/S2_04653.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04653.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04653.tif,/data/USERS/shollend/taco/tortilla/04653.tortilla,0.2733990093572429,False
4678,4691,4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.629,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.115131863262263,47.07064430063447,0.9137254901960784,6,0,2023-08-19,2023370.0,S2_U_04908,True,2023-08-19,2023-08-20,0.0,04691.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04691.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04691.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04691.tif,/data/USERS/shollend/taco/lr_s2/S2_04691.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04691.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04691.tif,/data/USERS/shollend/taco/tortilla/04691.tortilla,-0.3125578286305839,True
4686,4687,4930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.355,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.11705725765585,47.02459421507413,0.8941176470588236,6,0,2023-08-19,2023370.0,S2_U_04904,True,2023-08-19,2023-08-20,0.0,04687.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04687.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04687.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04687.tif,/data/USERS/shollend/taco/lr_s2/S2_04687.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04687.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04687.tif,/data/USERS/shollend/taco/tortilla/04687.tortilla,-0.122371825678251,True
4688,4658,4897,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.0,0.0,0.002,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.09439165111218,47.162413092459055,0.9176470588235294,5,8,2023-08-19,2023160.0,S2_U_04871,True,2023-08-11,2023-09-07,0.0,04658.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04658.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04658.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04658.tif,/data/USERS/shollend/taco/lr_s2/S2_04658.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04658.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04658.tif,/data/USERS/shollend/taco/tortilla/04658.tortilla,-0.0855661139142661,False
4690,4667,4906,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.048,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230715T101601_20230715T101733_T32TPT,11.089999111127703,47.266023795364674,0.9176470588235294,5,0,2023-07-15,2023260.0,S2_U_04880,True,2023-07-15,2023-09-07,0.0,04667.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04667.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04667.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04667.tif,/data/USERS/shollend/taco/lr_s2/S2_04667.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04667.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04667.tif,/data/USERS/shollend/taco/tortilla/04667.tortilla,0.2836928335921438,False
4691,4615,4849,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230816T100559_20230816T100802_T32TPT,11.076530512757332,47.18510416461512,0.807843137254902,5,5,2023-08-16,2023160.0,S2_U_04823,True,2023-08-11,2023-09-07,0.0,04615.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04615.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04615.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04615.tif,/data/USERS/shollend/taco/lr_s2/S2_04615.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04615.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04615.tif,/data/USERS/shollend/taco/tortilla/04615.tortilla,-0.405674652125403,False
4692,4742,4989,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.082,0.073,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20220923T101649_20220923T102037_T32TPT,11.127190656945013,47.1860975214063,0.9215686274509804,5,11,2022-09-23,2022370.0,S2_U_04963,True,2022-09-12,2022-09-13,0.0,04742.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04742.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04742.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04742.tif,/data/USERS/shollend/taco/lr_s2/S2_04742.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04742.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04742.tif,/data/USERS/shollend/taco/tortilla/04742.tortilla,-0.3124712800052904,False
4699,4711,4954,0.0,0.0,0.025,0.0,0.818,0.042,0.0,0.0,0.012,0.001,0.0,0.002,0.0,0.0,0.0,0.034,0.0,0.006,0.0,0.001,0.0,0.0,0.0,0.008,0.049,COPERNICUS/S2_SR_HARMONIZED/20230715T101601_20230715T101733_T32TPT,11.10545456738505,47.30089226775723,0.9215686274509804,3,0,2023-07-15,2023260.0,S2_U_04928,True,2023-07-15,2023-09-07,0.001,04711.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04711.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04711.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04711.tif,/data/USERS/shollend/taco/lr_s2/S2_04711.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04711.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04711.tif,/data/USERS/shollend/taco/tortilla/04711.tortilla,0.2712563128293003,False
4700,4681,4924,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.11993909958703,46.95551891727612,0.9176470588235294,5,0,2023-08-19,2023370.0,S2_U_04898,True,2023-08-19,2023-08-20,0.0,04681.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04681.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04681.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04681.tif,/data/USERS/shollend/taco/lr_s2/S2_04681.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04681.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04681.tif,/data/USERS/shollend/taco/tortilla/04681.tortilla,0.1489569468465422,False
4701,4688,4931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.48,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.116576222014384,47.03610674654667,0.9098039215686274,6,0,2023-08-19,2023370.0,S2_U_04905,True,2023-08-19,2023-08-20,0.0,04688.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04688.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04688.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04688.tif,/data/USERS/shollend/taco/lr_s2/S2_04688.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04688.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04688.tif,/data/USERS/shollend/taco/tortilla/04688.tortilla,-0.2385636399759539,True
4704,4662,4901,0.0,0.0,0.003,0.001,0.08,0.01,0.388,0.0,0.357,0.119,0.003,0.008,0.0,0.0,0.0,0.002,0.001,0.01,0.0,0.0,0.001,0.0,0.0,0.0,0.017,COPERNICUS/S2_SR_HARMONIZED/20230715T101601_20230715T101733_T32TPT,11.092441533456338,47.208462428724864,0.9215686274509804,3,0,2023-07-15,2023260.0,S2_U_04875,True,2023-07-15,2023-09-07,0.0,04662.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04662.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04662.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04662.tif,/data/USERS/shollend/taco/lr_s2/S2_04662.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04662.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04662.tif,/data/USERS/shollend/taco/tortilla/04662.tortilla,-0.0776483777515418,False
4705,4745,4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20220923T101649_20220923T102037_T32TPT,11.125749130377397,47.22063489511233,0.9019607843137256,6,11,2022-09-23,2022370.0,S2_U_04966,True,2022-09-12,2022-09-13,0.0,04745.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04745.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04745.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04745.tif,/data/USERS/shollend/taco/lr_s2/S2_04745.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04745.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04745.tif,/data/USERS/shollend/taco/tortilla/04745.tortilla,-0.2586597796445453,False
4706,4689,4932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.785,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.1160949778254,47.0476192716043,0.9137254901960784,7,0,2023-08-19,2023370.0,S2_U_04906,True,2023-08-19,2023-08-20,0.0,04689.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04689.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04689.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04689.tif,/data/USERS/shollend/taco/lr_s2/S2_04689.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04689.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04689.tif,/data/USERS/shollend/taco/tortilla/04689.tortilla,-0.1232916058272038,True
4709,4724,4971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.659,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.135800494694024,46.97887137382151,0.9058823529411764,7,0,2023-08-19,2023370.0,S2_U_04945,True,2023-08-19,2023-08-20,0.0,04724.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04724.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04724.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04724.tif,/data/USERS/shollend/taco/lr_s2/S2_04724.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04724.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04724.tif,/data/USERS/shollend/taco/tortilla/04724.tortilla,0.2852247763804365,False
4711,4753,5000,0.0,0.0,0.005,0.0,0.123,0.018,0.0,0.0,0.729,0.003,0.0,0.035,0.0,0.0,0.0,0.002,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.051,COPERNICUS/S2_SR_HARMONIZED/20220915T100641_20220915T100915_T32TPT,11.12189584745694,47.31273391862472,0.8784313725490196,4,3,2022-09-15,2022370.0,S2_U_04974,True,2022-09-12,2022-09-13,0.001,04753.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04753.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04753.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04753.tif,/data/USERS/shollend/taco/lr_s2/S2_04753.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04753.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04753.tif,/data/USERS/shollend/taco/tortilla/04753.tortilla,0.2610529305116659,True
4712,4725,4972,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.045,0.0,0.003,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.135323931151612,46.99038399717361,0.9137254901960784,1,0,2023-08-19,2023370.0,S2_U_04946,True,2023-08-19,2023-08-20,0.0,04725.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04725.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04725.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04725.tif,/data/USERS/shollend/taco/lr_s2/S2_04725.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04725.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04725.tif,/data/USERS/shollend/taco/tortilla/04725.tortilla,0.2114900600268796,False
4715,4741,4988,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.283,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20220923T101649_20220923T102037_T32TPT,11.127670748161906,47.17458503811902,0.9137254901960784,5,11,2022-09-23,2022370.0,S2_U_04962,True,2022-09-12,2022-09-13,0.0,04741.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04741.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04741.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04741.tif,/data/USERS/shollend/taco/lr_s2/S2_04741.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04741.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04741.tif,/data/USERS/shollend/taco/tortilla/04741.tortilla,-0.1917482758328301,False
4717,4726,4973,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.0,0.0,0.122,0.008,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.004,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.134847161176689,47.00189661596763,0.9098039215686274,5,0,2023-08-19,2023370.0,S2_U_04947,True,2023-08-19,2023-08-20,0.0,04726.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04726.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04726.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04726.tif,/data/USERS/shollend/taco/lr_s2/S2_04726.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04726.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04726.tif,/data/USERS/shollend/taco/tortilla/04726.tortilla,0.187555843041672,False
4719,4693,4936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766,0.234,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.114167912880024,47.09366929848312,0.9098039215686274,6,0,2023-08-19,2023370.0,S2_U_04910,True,2023-08-19,2023-08-20,0.0,04693.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04693.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04693.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04693.tif,/data/USERS/shollend/taco/lr_s2/S2_04693.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04693.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04693.tif,/data/USERS/shollend/taco/tortilla/04693.tortilla,-0.2336523013825868,True
4723,4754,5001,0.0,0.0,0.003,0.001,0.032,0.001,0.0,0.0,0.881,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.01,COPERNICUS/S2_SR_HARMONIZED/20220923T101649_20220923T102037_T32TPT,11.121413242484854,47.32424622282665,0.9215686274509804,4,11,2022-09-23,2022370.0,S2_U_04975,True,2022-09-12,2022-09-13,0.063,04754.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04754.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04754.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04754.tif,/data/USERS/shollend/taco/lr_s2/S2_04754.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04754.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04754.tif,/data/USERS/shollend/taco/tortilla/04754.tortilla,-0.049590641211005,True
4724,4747,4994,0.0,0.0,0.0,0.0,0.0,0.0,0.946,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20220913T101629_20220913T102609_T32TPT,11.12478706720545,47.24365974283941,0.8509803921568627,5,1,2022-09-13,2022370.0,S2_U_04968,True,2022-09-12,2022-09-13,0.0,04747.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04747.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04747.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04747.tif,/data/USERS/shollend/taco/lr_s2/S2_04747.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04747.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04747.tif,/data/USERS/shollend/taco/tortilla/04747.tortilla,-0.2257703163883721,False
4727,4728,4975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.882,0.03,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.13389300139266,47.024921838042864,0.8470588235294118,6,0,2023-08-19,2023370.0,S2_U_04949,True,2023-08-19,2023-08-20,0.0,04728.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04728.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04728.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04728.tif,/data/USERS/shollend/taco/lr_s2/S2_04728.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04728.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04728.tif,/data/USERS/shollend/taco/tortilla/04728.tortilla,0.2883879594713746,False
4730,4702,4945,0.0,0.0,0.002,0.0,0.113,0.003,0.026,0.054,0.728,0.012,0.002,0.015,0.0,0.0,0.0,0.0,0.005,0.004,0.0,0.0,0.0,0.026,0.0,0.0,0.01,COPERNICUS/S2_SR_HARMONIZED/20220920T100649_20220920T101319_T32TPT,11.109819763674093,47.19728130414452,0.8274509803921568,4,8,2022-09-20,2022370.0,S2_U_04919,True,2022-09-12,2022-09-13,0.0,04702.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04702.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04702.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04702.tif,/data/USERS/shollend/taco/lr_s2/S2_04702.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04702.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04702.tif,/data/USERS/shollend/taco/tortilla/04702.tortilla,-0.293912353035319,True
4732,4767,5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.04,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TPT,11.152148954086035,46.99070891479175,0.9137254901960784,5,0,2023-08-19,2023370.0,S2_U_04990,True,2023-08-19,2023-08-20,0.0,04767.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04767.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04767.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04767.tif,/data/USERS/shollend/taco/lr_s2/S2_04767.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04767.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04767.tif,/data/USERS/shollend/taco/tortilla/04767.tortilla,0.1848229871182401,False
4737,4750,4997,0.0,0.0,0.006,0.0,0.203,0.014,0.0,0.0,0.733,0.001,0.025,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,COPERNICUS/S2_SR_HARMONIZED/20220915T100641_20220915T100915_T32TPT,11.123342401526353,47.278196903082645,0.8666666666666667,4,3,2022-09-15,2022370.0,S2_U_04971,True,2022-09-12,2022-09-13,0.0,04750.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04750.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04750.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04750.tif,/data/USERS/shollend/taco/lr_s2/S2_04750.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04750.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04750.tif,/data/USERS/shollend/taco/tortilla/04750.tortilla,-0.1137226830838737,False
4738,4755,5002,0.0,0.0,0.004,0.001,0.083,0.003,0.0,0.0,0.853,0.004,0.006,0.0,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.024,COPERNICUS/S2_SR_HARMONIZED/20220915T100641_20220915T100915_T32TPT,11.120930427142673,47.33575850910207,0.8470588235294118,4,3,2022-09-15,2022370.0,S2_U_04976,True,2022-09-12,2022-09-13,0.016,04755.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_04755.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_04755.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_04755.tif,/data/USERS/shollend/taco/lr_s2/S2_04755.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_04755.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_04755.tif,/data/USERS/shollend/taco/tortilla/04755.tortilla,-0.1529611523514987,True
